PRACTICE_ID,ORG_NPI,TOT_3PRD_PHYS,COMMON_SPEC_OVERALL1,SING_SPEC_FLAG,SING_SPEC_TYPE,PCP_SPEC_FOCUS_FLAG,COMMON_SPEC_PCP1,COMMON_SPEC_PCP2,COMMON_SPEC_PCP3,COMMON_SPEC_PCP4,COMMON_SPEC_PCP5,MED_SPEC_FLAG,COMMON_SPEC_MED1,COMMON_SPEC_MED2,COMMON_SPEC_MED3,COMMON_SPEC_MED4,COMMON_SPEC_MED5,SURG_SPEC_FLAG,COMMON_SPEC_SURG1,COMMON_SPEC_SURG2,COMMON_SPEC_SURG3,COMMON_SPEC_SURG4,COMMON_SPEC_SURG5,OBGYN_SPEC_FLAG,PSYCH_SPEC_FLAG,OTHR_SPEC_FLAG,STATE,ZIP_CD
3056,1194755660,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91741
1067,1912187113,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,91206
17591,1043718992,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,90262
8076,1922316025,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,92553
18305,1710415492,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92220
4229,1518116466,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,91356
9493,1952689572,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90201
6316,1578628699,2,Family practice,0,,1,Family practice,,,,,0,,,,,,1,Cardiac surgery,,,,,0,0,0,CA,92843
15476,1003845876,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91730
18910,1629149331,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,94114
3338,1023143427,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91741
9669,1164835344,5,Family practice,0,,1,Family practice,Internal medicine,,,,0,,,,,,0,,,,,,0,1,0,CA,95823
225,1609922962,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,95661
13191,1952523086,1,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,90017
18371,1538125497,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93277
12344,1467813873,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,93312
12511,1477741171,1,Infectious disease,1,Infectious disease,0,,,,,,1,Infectious disease,,,,,0,,,,,,0,0,0,CA,92120
6300,1023065646,1,Interventional Pain Management (IPM),1,Interventional Pain Management (IPM),0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92056
21823,1639268568,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,94108
5403,1356655492,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,92251
16059,1689928046,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93514
20810,1811077704,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,95482
6538,1992994792,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,92618
21253,1912092990,1,Hematology/oncology,1,Hematology/oncology,0,,,,,,1,Hematology/oncology,,,,,0,,,,,,0,0,0,CA,94539
24492,1912061052,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93215
7535,1740349943,8,Optometrist,0,,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,92262
2374,1003820770,1,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,92780
10420,1902209992,1,Hand surgery,1,Hand surgery,0,,,,,,0,,,,,,1,Hand surgery,,,,,0,0,0,CA,91204
562,1053478602,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91307
15771,1851528509,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,96001
8765,1356337075,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94010
11615,1417103946,1,Maxillofacial surgery,1,Maxillofacial surgery,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92870
15026,1154301745,3,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95758
9117,1396750170,1,Geriatric medicine,1,Geriatric medicine,1,Geriatric medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91942
19196,1760950588,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92683
8082,1609993849,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92782
184,1306938386,3,Dermatology,0,,0,,,,,,1,Dermatology,,,,,1,Otolaryngology,,,,,0,0,0,CA,92130
12257,1083783435,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92648
22787,1316953532,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90015
4432,1568466100,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90027
27184,1346411063,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91789
20374,1750372140,2,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,96150
8941,1326055880,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,95350
9301,1821389990,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91730
5392,1073827929,2,Pain Management,0,,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92543
6437,1699906925,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,92663
15024,1154301745,2,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95603
15738,1659380178,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,93105
3078,1295733459,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94117
23810,1902968514,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,90505
4683,1700950151,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92543
24345,1760407621,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,90723
4306,1922245349,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92618
24171,1588109870,1,Neurosurgery,1,Neurosurgery,0,,,,,,0,,,,,,1,Neurosurgery,,,,,0,0,0,CA,93405
25177,1316965494,1,Rheumatology,1,Rheumatology,0,,,,,,1,Rheumatology,,,,,0,,,,,,0,0,0,CA,91754
14025,1285737692,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,94133
15438,1114291366,1,Vascular surgery,1,Vascular surgery,0,,,,,,0,,,,,,1,Vascular surgery,,,,,0,0,0,CA,95819
23146,1669569109,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95521
407,1346228780,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93637
7537,1073531836,28,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90503
6942,1417050071,1,Nuclear medicine,1,Nuclear medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92562
18326,1689103707,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,90020
13646,1497846638,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91364
6330,1346509031,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92120
929,1114073293,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,94118
26701,1861925679,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91767
25725,1427256957,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90404
361,1720072895,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,95112
1574,1598953960,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92101
9905,1184769879,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,93720
16263,1023037108,4,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,93230
5131,1760912398,1,Hospice and Palliative Care,1,Hospice and Palliative Care,1,Hospice and Palliative Care,,,,,0,,,,,,0,,,,,,0,0,0,CA,92694
25123,1376849281,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,91355
19118,1235605114,1,Nephrology,1,Nephrology,0,,,,,,1,Nephrology,,,,,0,,,,,,0,0,0,CA,95973
7850,1346440500,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92392
8135,1013013770,1,Colorectal surgery (formerly proctology),1,Colorectal surgery (formerly proctology),0,,,,,,0,,,,,,1,Colorectal surgery (formerly proctology),,,,,0,0,0,CA,91723
19002,1669968053,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92399
3506,1639442486,2,Osteopathic manipulative therapy,1,Osteopathic manipulative therapy,1,Osteopathic manipulative therapy,,,,,0,,,,,,0,,,,,,0,0,0,CA,94503
24010,1881725117,3,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,91746
15864,1184861163,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93230
6256,1245264969,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90720
959,1417175423,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,93111
13958,1003171661,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95307
17762,1235589086,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92405
27378,1104203314,3,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93003
16670,1871527838,5,Thoracic surgery,0,,0,,,,,,0,,,,,,1,Thoracic surgery,Cardiac surgery,,,,0,0,0,CA,93449
21117,1194859223,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,95667
20539,1558469064,3,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95605
6618,1780794123,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90631
8301,1598792889,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,90703
8584,1174794408,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,93555
17767,1386192359,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,94598
5644,1831484526,2,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,94404
22131,1154401941,1,Pathology,1,Pathology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94115
8645,1316123383,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,94509
18893,1689640179,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,95825
10958,1124439807,120,Obstetrics/gynecology,0,,1,Internal medicine,Family practice,Pediatric medicine,Hospice and Palliative Care,Geriatric medicine,1,Cardiology,Rheumatology,Interventional cardiology,Infectious disease,Endocrinology,1,Urology,Vascular surgery,General surgery,Orthopedic surgery,Surgical oncology,1,1,0,CA,94143
15417,1255310124,3,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,96150
9034,1629053723,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91773
16260,1407814155,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95340
9956,1598025975,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91733
16782,1548359169,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,95355
6062,1184674152,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95437
15674,1164478277,14,Diagnostic radiology,0,,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94591
18346,1245677624,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,91942
16758,1891167821,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95361
8951,1326361775,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95642
22379,1083750764,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95128
3201,1144512153,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92677
7526,1043307291,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91745
6717,1679826226,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91101
26800,1609207125,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,91205
3614,1497941215,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91361
22265,1285716357,1,Infectious disease,1,Infectious disease,0,,,,,,1,Infectious disease,,,,,0,,,,,,0,0,0,CA,95376
5148,1447575477,2,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94102
11384,1235510710,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95382
2674,1265596480,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,90404
17672,1629595616,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,95355
3162,1659517803,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,91203
9927,1912248915,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,93063
14940,1225021249,19,Endocrinology,0,,1,Preventive medicine,Internal medicine,,,,1,Endocrinology,,,,,0,,,,,,0,0,0,CA,95817
7787,1184647059,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95020
24598,1487713830,1,Vascular surgery,1,Vascular surgery,0,,,,,,0,,,,,,1,Vascular surgery,,,,,0,0,0,CA,90404
15643,1477732899,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,94533
27039,1659687473,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91006
20653,1336413061,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,94132
17778,1124478243,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93405
6520,1427028562,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92807
1554,1003836545,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93030
25558,1487841862,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,90602
11043,1770906836,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,91403
6258,1811927106,25,Psychiatry,0,,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92123
3266,1720205131,3,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,95020
15567,1083883938,18,General surgery,0,,1,General practice,,,,,0,,,,,,1,General surgery,Plastic and reconstructive surgery,,,,1,0,0,CA,92807
18655,1144734906,1,Sleep medicine,1,Sleep medicine,0,,,,,,1,Sleep medicine,,,,,0,,,,,,0,0,0,CA,92081
8391,1750404430,1,Vascular surgery,1,Vascular surgery,0,,,,,,0,,,,,,1,Vascular surgery,,,,,0,0,0,CA,92404
23112,1518359421,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,91302
7605,1649285008,9,Optometrist,0,,0,,,,,,0,,,,,,1,Ophthalmology,Plastic and reconstructive surgery,,,,0,0,0,CA,92591
5648,1902997984,1,Nephrology,1,Nephrology,0,,,,,,1,Nephrology,,,,,0,,,,,,0,0,0,CA,95348
2360,1356392575,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92691
16184,1164497905,3,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93060
27315,1023122967,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92555
5469,1699081141,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,95348
258,1609976414,1,Pediatric medicine,1,Pediatric medicine,1,Pediatric medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92691
25539,1841655099,2,Pain Management,0,,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92270
26131,1245228519,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,91505
11461,1396145959,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90210
4993,1730419847,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93117
10377,1972849636,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91601
6605,1003864174,6,Internal medicine,0,,1,Internal medicine,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,92868
22663,1265634281,3,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,95350
23398,1942293659,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91770
22755,1154609436,6,Family practice,0,,1,Family practice,General practice,,,,0,,,,,,0,,,,,,1,0,0,CA,93003
21462,1851431647,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94063
20460,1548512635,2,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92866
1671,1578774253,1,Critical care (intensivists),1,Critical care (intensivists),0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94590
4348,1093011942,3,Ophthalmology,0,,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,92653
20862,1689753295,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,94015
19820,1629261375,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92806
25280,1851352256,2,Pathology,1,Pathology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91754
11709,1326584236,2,Internal medicine,0,,1,Internal medicine,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,90623
14466,1780877613,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,90292
3168,1225121049,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,91356
13462,1114033842,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,93312
3789,1386813285,2,Radiation oncology,1,Radiation oncology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93277
26530,1144398207,3,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91773
1544,1518003490,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92262
7303,1649503319,239,Family practice,0,,1,Family practice,Internal medicine,Preventive medicine,Pediatric medicine,General practice,1,Pulmonary disease,Cardiology,Gastroenterology,Neurology,Endocrinology,1,Urology,Orthopedic surgery,General surgery,Ophthalmology,Otolaryngology,1,0,1,CA,92373
26579,1205196474,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91748
10955,1922062579,1,Hematology/oncology,1,Hematology/oncology,0,,,,,,1,Hematology/oncology,,,,,0,,,,,,0,0,0,CA,93257
10934,1023449741,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94954
9339,1881988814,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92028
11733,1083002075,2,Internal medicine,0,,1,Internal medicine,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92028
25335,1902880479,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90027
16036,1194866525,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,90255
19475,1841831849,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91942
6068,1174668263,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,90025
26387,1043366818,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90094
24154,1255357315,3,Nephrology,1,Nephrology,0,,,,,,1,Nephrology,,,,,0,,,,,,0,0,0,CA,90805
20688,1366400673,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94301
20520,1922099415,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,94015
8168,1053670596,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92101
3444,1285961623,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,92122
6176,1104914696,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,91910
20246,1770641482,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,95661
13121,1851371520,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95222
19352,1336702547,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91325
12948,1013096122,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95207
7126,1700190642,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92103
26161,1144416942,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,90250
18678,1659873842,1,Hospitalist,1,Hospitalist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91914
23719,1992768576,1,Endocrinology,1,Endocrinology,0,,,,,,1,Endocrinology,,,,,0,,,,,,0,0,0,CA,92618
26550,1801805056,2,General practice,0,,1,General practice,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,90024
1208,1295807808,6,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92562
24748,1568687317,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93505
5995,1093293615,20,Internal medicine,0,,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91360
12122,1720461650,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91356
18085,1497293682,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90404
24541,1164617924,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,93311
3833,1457529174,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94115
27357,1780790436,15,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92503
22195,1982667473,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,95376
20645,1700961927,19,Pathology,1,Pathology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95616
26087,1902861297,10,Surgical oncology,0,,0,,,,,,1,Hematology/oncology,,,,,1,Surgical oncology,General surgery,,,,0,0,0,CA,90024
13706,1659790624,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,95678
25139,1922329606,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,91403
26420,1366766180,8,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91316
5989,1356475347,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95361
10479,1881054997,16,Orthopedic surgery,0,,1,Family practice,,,,,0,,,,,,1,Orthopedic surgery,Sports medicine,,,,1,0,0,CA,91741
2992,1679771703,7,Orthopedic surgery,0,,0,,,,,,0,,,,,,1,Orthopedic surgery,Plastic and reconstructive surgery,,,,0,0,0,CA,90033
